movie_id,movie_embedding
1329,"0.0,0.031629454,0.0,0.037398975,0.0,0.0,0.0,0.50207466"
1330,"0.0,0.032881,0.0,0.036768176,0.0,0.0,0.0,0.6664156"
1331,"0.0,0.033313364,0.0,0.0359962,0.0,0.0,0.0,0.6762364"
1332,"0.0,0.031727526,0.0,0.0379448,0.0,0.0,0.0,0.54872835"
1333,"0.0,0.036890194,0.0,0.034566116,0.0,0.0,0.0,1.1995151"
1334,"0.0,0.032628957,0.0,0.036555592,0.0,0.0,0.0,0.6251404"
1335,"0.0,0.03123219,0.0,0.038020607,0.0,0.0,0.0,0.45442832"
1336,"0.0,0.02837824,0.0,0.04058981,0.0,0.0,0.0,0.13032025"
1337,"0.0,0.03382882,0.0,0.03562425,0.0,0.0,0.0,0.7742623"
1339,"0.0,0.034269735,0.0,0.035506714,0.0,0.0,0.0,0.862526"
1340,"0.0,0.03464603,0.0,0.035186414,0.0,0.0,0.0,0.8958277"
1341,"0.0,0.032610927,0.0,0.03675252,0.0,0.0,0.0,0.6125853"
1342,"0.0,0.030877363,0.0,0.038140282,0.0,0.0,0.0,0.41202056"
1343,"0.0,0.0357224,0.0,0.034755714,0.0,0.0,0.0,1.0686255"
1344,"0.0,0.037096433,0.0,0.0345143,0.0,0.0,0.0,1.2407157"
1345,"0.0,0.03642504,0.0,0.034634273,0.0,0.0,0.0,1.136988"
1346,"0.0,0.034286767,0.0,0.035350244,0.0,0.0,0.0,0.8523761"
1347,"0.0,0.03582576,0.0,0.034863275,0.0,0.0,0.0,1.0597827"
1348,"0.0,0.036034875,0.0,0.034896653,0.0,0.0,0.0,1.0797408"
1349,"0.0,0.029428642,0.0,0.03955634,0.0,0.0,0.0,0.24036554"
1350,"0.0,0.035668485,0.0,0.034879413,0.0,0.0,0.0,1.0411845"
1351,"0.0,0.033986352,0.0,0.036063842,0.0,0.0,0.0,0.8381064"
1352,"0.0,0.03296868,0.0,0.036825243,0.0,0.0,0.0,0.6909073"
1353,"0.0,0.034045838,0.0,0.035426915,0.0,0.0,0.0,0.81952685"
1354,"0.0,0.036151312,0.0,0.034764614,0.0,0.0,0.0,1.1321486"
1355,"0.0,0.031807136,0.0,0.03797898,0.0,0.0,0.0,0.55287695"
1356,"0.0,0.036149666,0.0,0.034855638,0.0,0.0,0.0,1.0973084"
1357,"0.0,0.036045287,0.0,0.034645718,0.0,0.0,0.0,1.1152433"
1358,"0.0,0.038562898,0.0,0.03389097,0.0,0.0,0.0,1.4339042"
1359,"0.0,0.03219698,0.0,0.037263345,0.0,0.0,0.0,0.58375025"
1360,"0.0,0.034422673,0.0,0.035876554,0.0,0.0,0.0,0.86730874"
1361,"0.0,0.038382158,0.0,0.03380987,0.0,0.0,0.0,1.4473275"
1362,"0.0,0.03529058,0.0,0.034969307,0.0,0.0,0.0,1.0053394"
1363,"0.0,0.03328601,0.0,0.036927234,0.0,0.0,0.0,0.73061824"
1364,"0.0,0.033311717,0.0,0.036125425,0.0,0.0,0.0,0.71224767"
1365,"0.0,0.03665531,0.0,0.034567025,0.0,0.0,0.0,1.1817625"
1366,"0.0,0.030992718,0.0,0.039045535,0.0,0.0,0.0,0.48255414"
1367,"0.0,0.034158915,0.0,0.03552657,0.0,0.0,0.0,0.8370685"
1368,"0.0,0.03382305,0.0,0.03605912,0.0,0.0,0.0,0.8233354"
1369,"0.0,0.034005992,0.0,0.03600555,0.0,0.0,0.0,0.84145176"
1370,"0.0,0.035421163,0.0,0.03496776,0.0,0.0,0.0,1.0089713"
1371,"0.0,0.034031637,0.0,0.0357052,0.0,0.0,0.0,0.7948934"
1372,"0.0,0.03510882,0.0,0.035137028,0.0,0.0,0.0,0.9382086"
1373,"0.0,0.032244984,0.0,0.036872208,0.0,0.0,0.0,0.59970945"
1374,"0.0,0.037271574,0.0,0.03430189,0.0,0.0,0.0,1.2402554"
1375,"0.0,0.034778647,0.0,0.035357695,0.0,0.0,0.0,0.896194"
1376,"0.0,0.036001295,0.0,0.034619875,0.0,0.0,0.0,1.0812566"
1377,"0.0,0.032993898,0.0,0.03626689,0.0,0.0,0.0,0.680045"
1378,"0.0,0.034673873,0.0,0.035226036,0.0,0.0,0.0,0.89743364"
1379,"0.0,0.03140759,0.0,0.03799187,0.0,0.0,0.0,0.4916132"
1380,"0.0,0.036401324,0.0,0.034801733,0.0,0.0,0.0,1.147408"
1381,"0.0,0.027491808,0.0,0.042095874,0.0,0.0,0.0,0.0036712587"
1382,"0.0,0.032671083,0.0,0.037221998,0.0,0.0,0.0,0.67967093"
1383,"0.0,0.032714255,0.0,0.036564257,0.0,0.0,0.0,0.6342753"
1384,"0.0,0.033977766,0.0,0.03588306,0.0,0.0,0.0,0.8392402"
1385,"0.0,0.033527773,0.0,0.035774026,0.0,0.0,0.0,0.7536113"
1386,"0.0,0.03431632,0.0,0.035678994,0.0,0.0,0.0,0.9068279"
1387,"0.0,0.038327157,0.0,0.034171797,0.0,0.0,0.0,1.3870182"
1388,"0.0,0.030498916,0.0,0.038592704,0.0,0.0,0.0,0.3766169"
1389,"0.0,0.027360786,0.0,0.04225322,0.0,0.0,0.0,0.0013203621"
1390,"0.0,0.03404609,0.0,0.035569455,0.0,0.0,0.0,0.819903"
1391,"0.0,0.03296379,0.0,0.03653984,0.0,0.0,0.0,0.692306"
1392,"0.0,0.037369967,0.0,0.034326084,0.0,0.0,0.0,1.285835"
1393,"0.0,0.03669273,0.0,0.03445453,0.0,0.0,0.0,1.2142138"
1394,"0.0,0.037327956,0.0,0.034544997,0.0,0.0,0.0,1.248807"
1395,"0.0,0.034376998,0.0,0.0357398,0.0,0.0,0.0,0.8899978"
1396,"0.0,0.036394134,0.0,0.03456498,0.0,0.0,0.0,1.1613855"
1397,"0.0,0.034788985,0.0,0.03506484,0.0,0.0,0.0,0.9704479"
1398,"0.0,0.03425926,0.0,0.035547074,0.0,0.0,0.0,0.8663019"
1399,"0.0,0.03341595,0.0,0.036621626,0.0,0.0,0.0,0.75658643"
1400,"0.0,0.034509696,0.0,0.035639334,0.0,0.0,0.0,0.8988354"
1401,"0.0,0.036044493,0.0,0.03485996,0.0,0.0,0.0,1.1212811"
1404,"0.0,0.03295353,0.0,0.036782984,0.0,0.0,0.0,0.7254185"
1405,"0.0,0.034661576,0.0,0.035356704,0.0,0.0,0.0,0.9123728"
1406,"0.0,0.034940027,0.0,0.035183527,0.0,0.0,0.0,0.97428906"
1407,"0.0,0.03573307,0.0,0.0347467,0.0,0.0,0.0,1.0595996"
1408,"0.0,0.036642395,0.0,0.0346226,0.0,0.0,0.0,1.1632397"
1409,"0.0,0.033136625,0.0,0.03638172,0.0,0.0,0.0,0.70877266"
1410,"0.0,0.033824354,0.0,0.036320176,0.0,0.0,0.0,0.8168564"
1411,"0.0,0.03714645,0.0,0.034409955,0.0,0.0,0.0,1.2594228"
1412,"0.0,0.03537579,0.0,0.034931555,0.0,0.0,0.0,1.0277841"
1413,"0.0,0.033446178,0.0,0.03646778,0.0,0.0,0.0,0.7767126"
1414,"0.0,0.035048686,0.0,0.034988947,0.0,0.0,0.0,0.9579114"
1415,"0.0,0.03339393,0.0,0.036750864,0.0,0.0,0.0,0.7584927"
1416,"0.0,0.035725936,0.0,0.034714747,0.0,0.0,0.0,1.0738666"
1417,"0.0,0.031408843,0.0,0.038584195,0.0,0.0,0.0,0.52305394"
1419,"0.0,0.03617604,0.0,0.034578733,0.0,0.0,0.0,1.1283503"
1420,"0.0,0.036212295,0.0,0.0347504,0.0,0.0,0.0,1.1516829"
1421,"0.0,0.03509143,0.0,0.03564137,0.0,0.0,0.0,1.0015895"
1422,"0.0,0.03319946,0.0,0.036481082,0.0,0.0,0.0,0.72665673"
1423,"0.0,0.03428367,0.0,0.035769697,0.0,0.0,0.0,0.8750911"
1424,"0.0,0.033048667,0.0,0.036360126,0.0,0.0,0.0,0.67641807"
1425,"0.0,0.03425852,0.0,0.03546138,0.0,0.0,0.0,0.8528966"
1426,"0.0,0.033605322,0.0,0.03601396,0.0,0.0,0.0,0.7632467"
1427,"0.0,0.031928588,0.0,0.03762056,0.0,0.0,0.0,0.55259377"
1428,"0.0,0.034193948,0.0,0.035883386,0.0,0.0,0.0,0.8522918"
1429,"0.0,0.035566006,0.0,0.034895867,0.0,0.0,0.0,1.0273278"
1430,"0.0,0.033581577,0.0,0.03611975,0.0,0.0,0.0,0.7801797"
1431,"0.0,0.028621066,0.0,0.04051519,0.0,0.0,0.0,0.18578872"
1432,"0.0,0.033707783,0.0,0.035570443,0.0,0.0,0.0,0.76847214"
1433,"0.0,0.03308703,0.0,0.036411777,0.0,0.0,0.0,0.7210592"
1434,"0.0,0.032961898,0.0,0.036347415,0.0,0.0,0.0,0.66832286"
1436,"0.0,0.03156441,0.0,0.037989393,0.0,0.0,0.0,0.5079219"
1437,"0.0,0.033168584,0.0,0.036917362,0.0,0.0,0.0,0.729124"
1438,"0.0,0.030942379,0.0,0.038171347,0.0,0.0,0.0,0.43905526"
1439,"0.0,0.0308175,0.0,0.038476788,0.0,0.0,0.0,0.42290035"
1440,"0.0,0.032699,0.0,0.036784593,0.0,0.0,0.0,0.6449712"
1441,"0.0,0.035494793,0.0,0.034942556,0.0,0.0,0.0,1.0211803"
1442,"0.0,0.03423806,0.0,0.03588251,0.0,0.0,0.0,0.8634293"
1443,"0.0,0.03506621,0.0,0.035681456,0.0,0.0,0.0,1.0188682"
1444,"0.0,0.033213325,0.0,0.03616021,0.0,0.0,0.0,0.72378415"
1445,"0.0,0.02843502,0.0,0.040525362,0.0,0.0,0.0,0.15761024"
1446,"0.0,0.037218627,0.0,0.034453087,0.0,0.0,0.0,1.243213"
1447,"0.0,0.034238737,0.0,0.035757363,0.0,0.0,0.0,0.8700506"
1448,"0.0,0.035075307,0.0,0.03566362,0.0,0.0,0.0,1.0262045"
1449,"0.0,0.03672333,0.0,0.034537435,0.0,0.0,0.0,1.1947765"
1450,"0.0,0.0349319,0.0,0.034988213,0.0,0.0,0.0,0.9544996"
1453,"0.0,0.03074483,0.0,0.03868052,0.0,0.0,0.0,0.4225934"
1454,"0.0,0.032489136,0.0,0.036880963,0.0,0.0,0.0,0.638109"
1455,"0.0,0.03424365,0.0,0.035323557,0.0,0.0,0.0,0.8522687"
1456,"0.0,0.032296702,0.0,0.037115347,0.0,0.0,0.0,0.5970918"
1457,"0.0,0.034664724,0.0,0.035194665,0.0,0.0,0.0,0.9130673"
1458,"0.0,0.032800626,0.0,0.037101723,0.0,0.0,0.0,0.67094266"
1459,"0.0,0.0354143,0.0,0.03496208,0.0,0.0,0.0,1.0228813"
1460,"0.0,0.03278436,0.0,0.03670303,0.0,0.0,0.0,0.6812172"
1461,"0.0,0.033439744,0.0,0.036202565,0.0,0.0,0.0,0.72941077"
1462,"0.0,0.035651408,0.0,0.035186294,0.0,0.0,0.0,1.0848598"
1463,"0.0,0.031102905,0.0,0.038381208,0.0,0.0,0.0,0.48086762"
1464,"0.0,0.034353632,0.0,0.035901792,0.0,0.0,0.0,0.86472833"
1465,"0.0,0.03508768,0.0,0.035059284,0.0,0.0,0.0,0.9922239"
1466,"0.0,0.036444124,0.0,0.03450302,0.0,0.0,0.0,1.1552889"
1467,"0.0,0.03391227,0.0,0.035960793,0.0,0.0,0.0,0.83170253"
1468,"0.0,0.029602086,0.0,0.03961474,0.0,0.0,0.0,0.29021764"
1470,"0.0,0.035474945,0.0,0.035492003,0.0,0.0,0.0,1.0480521"
1471,"0.0,0.03449808,0.0,0.035669226,0.0,0.0,0.0,0.89747655"
1472,"0.0,0.034032334,0.0,0.035795473,0.0,0.0,0.0,0.81753266"
1473,"0.0,0.03169253,0.0,0.03840326,0.0,0.0,0.0,0.55361855"
1474,"0.0,0.03106637,0.0,0.038219396,0.0,0.0,0.0,0.47627288"
1475,"0.0,0.034818403,0.0,0.035208292,0.0,0.0,0.0,0.9543896"
1476,"0.0,0.03526656,0.0,0.035015192,0.0,0.0,0.0,1.0153319"
1477,"0.0,0.034411896,0.0,0.03535006,0.0,0.0,0.0,0.8987041"
1479,"0.0,0.034093313,0.0,0.03554109,0.0,0.0,0.0,0.81811446"
1480,"0.0,0.03523279,0.0,0.034975935,0.0,0.0,0.0,0.99025047"
1482,"0.0,0.035837255,0.0,0.034757838,0.0,0.0,0.0,1.0798051"
1483,"0.0,0.0319683,0.0,0.037583925,0.0,0.0,0.0,0.6286249"
1484,"0.0,0.035073943,0.0,0.035055526,0.0,0.0,0.0,0.9891745"
1485,"0.0,0.03394896,0.0,0.03551562,0.0,0.0,0.0,0.8339921"
1486,"0.0,0.033125702,0.0,0.036666702,0.0,0.0,0.0,0.7492069"
1487,"0.0,0.03301982,0.0,0.036807887,0.0,0.0,0.0,0.7128047"
1488,"0.0,0.03192131,0.0,0.038039654,0.0,0.0,0.0,0.5813593"
1489,"0.0,0.03421461,0.0,0.03542441,0.0,0.0,0.0,0.8659026"
1490,"0.0,0.029142426,0.0,0.04017841,0.0,0.0,0.0,0.2283918"
1493,"0.0,0.035134066,0.0,0.035014,0.0,0.0,0.0,0.9741627"
1494,"0.0,0.03258427,0.0,0.036814947,0.0,0.0,0.0,0.6177325"
1495,"0.0,0.027793422,0.0,0.041493762,0.0,0.0,0.0,0.05201468"
1496,"0.0,0.03318969,0.0,0.03693886,0.0,0.0,0.0,0.7404802"
1497,"0.0,0.028355492,0.0,0.04069129,0.0,0.0,0.0,0.1362764"
1498,"0.0,0.034714777,0.0,0.035365704,0.0,0.0,0.0,0.9322609"
1499,"0.0,0.026836906,0.0,0.042839684,0.0,0.0,0.0,0.0"
1500,"0.0,0.03634027,0.0,0.03458469,0.0,0.0,0.0,1.1375293"
1501,"0.0,0.033836666,0.0,0.03604155,0.0,0.0,0.0,0.8301228"
1502,"0.0,0.033934392,0.0,0.035976335,0.0,0.0,0.0,0.80530393"
1503,"0.0,0.027880633,0.0,0.04119978,0.0,0.0,0.0,0.09159851"
1504,"0.0,0.034181673,0.0,0.03584254,0.0,0.0,0.0,0.8591703"
1507,"0.0,0.03453627,0.0,0.03543091,0.0,0.0,0.0,0.8955097"
1508,"0.0,0.034248456,0.0,0.03574972,0.0,0.0,0.0,0.87215424"
1509,"0.0,0.03447512,0.0,0.035524175,0.0,0.0,0.0,0.88962734"
1510,"0.0,0.03461691,0.0,0.035195563,0.0,0.0,0.0,0.90654325"
1511,"0.0,0.03403843,0.0,0.035480473,0.0,0.0,0.0,0.8301738"
1513,"0.0,0.033647925,0.0,0.036065083,0.0,0.0,0.0,0.76123154"
1514,"0.0,0.03303361,0.0,0.036830194,0.0,0.0,0.0,0.69551754"
1515,"0.0,0.03233835,0.0,0.037658267,0.0,0.0,0.0,0.6325368"
1516,"0.0,0.035114743,0.0,0.0351118,0.0,0.0,0.0,0.9597719"
1517,"0.0,0.036724612,0.0,0.034458358,0.0,0.0,0.0,1.1919613"
1518,"0.0,0.03506922,0.0,0.035204183,0.0,0.0,0.0,0.93218255"
1519,"0.0,0.034335587,0.0,0.03583838,0.0,0.0,0.0,0.8745207"
1520,"0.0,0.03196192,0.0,0.037670992,0.0,0.0,0.0,0.5679803"
1522,"0.0,0.034409583,0.0,0.035733428,0.0,0.0,0.0,0.8906058"
1523,"0.0,0.029687181,0.0,0.03913429,0.0,0.0,0.0,0.29627377"
1524,"0.0,0.03473492,0.0,0.035436295,0.0,0.0,0.0,0.91393334"
1525,"0.0,0.03188437,0.0,0.037471928,0.0,0.0,0.0,0.53741986"
1526,"0.0,0.03174708,0.0,0.03762638,0.0,0.0,0.0,0.5377622"
1527,"0.0,0.03601186,0.0,0.034809038,0.0,0.0,0.0,1.0846463"
1528,"0.0,0.0332414,0.0,0.03629469,0.0,0.0,0.0,0.7049431"
1529,"0.0,0.03325376,0.0,0.03676173,0.0,0.0,0.0,0.7360098"
1531,"0.0,0.03496222,0.0,0.035176758,0.0,0.0,0.0,0.97447914"
1532,"0.0,0.032469332,0.0,0.036769647,0.0,0.0,0.0,0.64282393"
1533,"0.0,0.035373397,0.0,0.035003185,0.0,0.0,0.0,1.0300785"
1534,"0.0,0.03359494,0.0,0.036597442,0.0,0.0,0.0,0.7825078"
1535,"0.0,0.035591397,0.0,0.034912404,0.0,0.0,0.0,1.0482979"
1537,"0.0,0.038426906,0.0,0.033998262,0.0,0.0,0.0,1.4060664"
1538,"0.0,0.033693213,0.0,0.035984375,0.0,0.0,0.0,0.7822716"
1539,"0.0,0.03337769,0.0,0.03620908,0.0,0.0,0.0,0.7310395"
1541,"0.0,0.032306347,0.0,0.037090894,0.0,0.0,0.0,0.5948122"
1542,"0.0,0.036176138,0.0,0.034594115,0.0,0.0,0.0,1.1403546"
1543,"0.0,0.0346171,0.0,0.035462935,0.0,0.0,0.0,0.91982883"
1544,"0.0,0.034068577,0.0,0.03556397,0.0,0.0,0.0,0.8072523"
1545,"0.0,0.03627495,0.0,0.034702156,0.0,0.0,0.0,1.1506579"
1546,"0.0,0.034879457,0.0,0.035322934,0.0,0.0,0.0,0.9345311"
1547,"0.0,0.03562413,0.0,0.034799527,0.0,0.0,0.0,1.0578225"
1548,"0.0,0.0348282,0.0,0.035430003,0.0,0.0,0.0,0.92842823"
1549,"0.0,0.03199788,0.0,0.037795458,0.0,0.0,0.0,0.618294"
1550,"0.0,0.031666826,0.0,0.03772063,0.0,0.0,0.0,0.52602243"
1551,"0.0,0.031205988,0.0,0.038676742,0.0,0.0,0.0,0.51808363"
1552,"0.0,0.033809002,0.0,0.035713725,0.0,0.0,0.0,0.7785175"
1553,"0.0,0.03349565,0.0,0.036232952,0.0,0.0,0.0,0.74180526"
1554,"0.0,0.036240004,0.0,0.034690622,0.0,0.0,0.0,1.1353903"
1555,"0.0,0.034757372,0.0,0.035561264,0.0,0.0,0.0,0.9201355"
1556,"0.0,0.027488748,0.0,0.04204814,0.0,0.0,0.0,0.015132427"
1557,"0.0,0.034156136,0.0,0.035720453,0.0,0.0,0.0,0.8506496"
1558,"0.0,0.03365779,0.0,0.03567157,0.0,0.0,0.0,0.77338696"
1559,"0.0,0.03416294,0.0,0.036061022,0.0,0.0,0.0,0.8405254"
1561,"0.0,0.033277705,0.0,0.036258858,0.0,0.0,0.0,0.73066175"
1562,"0.0,0.027037857,0.0,0.04252776,0.0,0.0,0.0,0.0"
1563,"0.0,0.03293986,0.0,0.03696307,0.0,0.0,0.0,0.7171942"
1564,"0.0,0.03463633,0.0,0.035203625,0.0,0.0,0.0,0.89956117"
1565,"0.0,0.032696053,0.0,0.036856983,0.0,0.0,0.0,0.65132403"
1566,"0.0,0.034302924,0.0,0.03545065,0.0,0.0,0.0,0.8470099"
1567,"0.0,0.034959424,0.0,0.035082906,0.0,0.0,0.0,0.9793425"
1568,"0.0,0.034082208,0.0,0.036241304,0.0,0.0,0.0,0.8361541"
1569,"0.0,0.03467867,0.0,0.035252217,0.0,0.0,0.0,0.90220225"
1570,"0.0,0.03449214,0.0,0.035268158,0.0,0.0,0.0,0.8982527"
1571,"0.0,0.03581524,0.0,0.034944784,0.0,0.0,0.0,1.0757232"
1572,"0.0,0.03496314,0.0,0.03502937,0.0,0.0,0.0,0.97075754"
1573,"0.0,0.03458017,0.0,0.03511622,0.0,0.0,0.0,0.8952414"
1574,"0.0,0.03427806,0.0,0.03558889,0.0,0.0,0.0,0.84059787"
1575,"0.0,0.034179527,0.0,0.03594024,0.0,0.0,0.0,0.8456267"
1577,"0.0,0.034383267,0.0,0.035712846,0.0,0.0,0.0,0.88411224"
1578,"0.0,0.034352377,0.0,0.035743874,0.0,0.0,0.0,0.8704373"
1579,"0.0,0.034083914,0.0,0.035986993,0.0,0.0,0.0,0.83632815"
1580,"0.0,0.036054417,0.0,0.034785613,0.0,0.0,0.0,1.0776242"
1581,"0.0,0.029785099,0.0,0.039439905,0.0,0.0,0.0,0.29966593"
1582,"0.0,0.035182033,0.0,0.035030764,0.0,0.0,0.0,0.9969352"
1583,"0.0,0.03261765,0.0,0.036788244,0.0,0.0,0.0,0.65267"
1584,"0.0,0.036506005,0.0,0.03458923,0.0,0.0,0.0,1.188402"
1585,"0.0,0.03472603,0.0,0.035237078,0.0,0.0,0.0,0.9121278"
1586,"0.0,0.033435725,0.0,0.03677324,0.0,0.0,0.0,0.7593441"
1587,"0.0,0.034656204,0.0,0.035378147,0.0,0.0,0.0,0.9026183"
1588,"0.0,0.03311325,0.0,0.03641552,0.0,0.0,0.0,0.70215684"
1589,"0.0,0.03370156,0.0,0.036135856,0.0,0.0,0.0,0.79858375"
1590,"0.0,0.029615613,0.0,0.039299604,0.0,0.0,0.0,0.27951008"
1591,"0.0,0.032101884,0.0,0.037364833,0.0,0.0,0.0,0.5591143"
1592,"0.0,0.032103594,0.0,0.037735447,0.0,0.0,0.0,0.5620772"
1593,"0.0,0.032910593,0.0,0.036643364,0.0,0.0,0.0,0.6777382"
1594,"0.0,0.035814602,0.0,0.03484837,0.0,0.0,0.0,1.0867908"
1595,"0.0,0.028708747,0.0,0.040615983,0.0,0.0,0.0,0.22720581"
1596,"0.0,0.033941057,0.0,0.03591825,0.0,0.0,0.0,0.8340528"
1597,"0.0,0.034335606,0.0,0.035428938,0.0,0.0,0.0,0.861422"
1598,"0.0,0.032117713,0.0,0.03767635,0.0,0.0,0.0,0.5996092"
1599,"0.0,0.032199316,0.0,0.03691339,0.0,0.0,0.0,0.600874"
1600,"0.0,0.033115435,0.0,0.03701549,0.0,0.0,0.0,0.72242993"
1601,"0.0,0.03249923,0.0,0.037183803,0.0,0.0,0.0,0.67120713"
1602,"0.0,0.034350567,0.0,0.035219762,0.0,0.0,0.0,0.85498875"
1603,"0.0,0.03390567,0.0,0.036046658,0.0,0.0,0.0,0.79927355"
1604,"0.0,0.03297572,0.0,0.03658785,0.0,0.0,0.0,0.67513454"
1605,"0.0,0.029271064,0.0,0.04011482,0.0,0.0,0.0,0.2610618"
1606,"0.0,0.029860087,0.0,0.03921384,0.0,0.0,0.0,0.32258934"
1608,"0.0,0.035616383,0.0,0.03487881,0.0,0.0,0.0,1.0260813"
1609,"0.0,0.031889558,0.0,0.037963025,0.0,0.0,0.0,0.5801485"
1610,"0.0,0.038379114,0.0,0.034075063,0.0,0.0,0.0,1.4127785"
1611,"0.0,0.03475488,0.0,0.03535308,0.0,0.0,0.0,0.9137653"
1612,"0.0,0.03261356,0.0,0.036813665,0.0,0.0,0.0,0.6474656"
1613,"0.0,0.03312359,0.0,0.03684812,0.0,0.0,0.0,0.73441815"
1614,"0.0,0.034396447,0.0,0.035328995,0.0,0.0,0.0,0.85749197"
1615,"0.0,0.03456741,0.0,0.03521363,0.0,0.0,0.0,0.9002588"
1616,"0.0,0.032617275,0.0,0.036648963,0.0,0.0,0.0,0.6222242"
1617,"0.0,0.040172894,0.0,0.03334959,0.0,0.0,0.0,1.6516255"
1619,"0.0,0.0348331,0.0,0.03522431,0.0,0.0,0.0,0.92951566"
1620,"0.0,0.034867194,0.0,0.03516246,0.0,0.0,0.0,0.958917"
1621,"0.0,0.03455401,0.0,0.035460632,0.0,0.0,0.0,0.898051"
1622,"0.0,0.03384754,0.0,0.036105063,0.0,0.0,0.0,0.8128917"
1623,"0.0,0.029338062,0.0,0.039588887,0.0,0.0,0.0,0.23279473"
1624,"0.0,0.03332355,0.0,0.036638446,0.0,0.0,0.0,0.7560089"
1625,"0.0,0.0376197,0.0,0.03432503,0.0,0.0,0.0,1.2991395"
1626,"0.0,0.034417987,0.0,0.035528854,0.0,0.0,0.0,0.9016023"
1627,"0.0,0.03372272,0.0,0.035608366,0.0,0.0,0.0,0.77536964"
1628,"0.0,0.034066506,0.0,0.036106944,0.0,0.0,0.0,0.8347539"
1629,"0.0,0.034439668,0.0,0.03520202,0.0,0.0,0.0,0.87130374"
1630,"0.0,0.034031324,0.0,0.035891604,0.0,0.0,0.0,0.86152506"
1631,"0.0,0.035033986,0.0,0.035097346,0.0,0.0,0.0,0.9756055"
1632,"0.0,0.0343524,0.0,0.035380054,0.0,0.0,0.0,0.8774714"
1633,"0.0,0.034803588,0.0,0.0350085,0.0,0.0,0.0,0.9683802"
1635,"0.0,0.036838084,0.0,0.034533456,0.0,0.0,0.0,1.2121518"
1636,"0.0,0.033792883,0.0,0.035522204,0.0,0.0,0.0,0.7937933"
1639,"0.0,0.03617559,0.0,0.034596894,0.0,0.0,0.0,1.1431962"
1640,"0.0,0.029461848,0.0,0.03974388,0.0,0.0,0.0,0.2747143"
1641,"0.0,0.03615611,0.0,0.034831464,0.0,0.0,0.0,1.111397"
1642,"0.0,0.0336323,0.0,0.03638357,0.0,0.0,0.0,0.8094151"
1643,"0.0,0.035903037,0.0,0.03474259,0.0,0.0,0.0,1.1004871"
1644,"0.0,0.027583357,0.0,0.04174567,0.0,0.0,0.0,0.03964424"
1645,"0.0,0.034900606,0.0,0.035204194,0.0,0.0,0.0,0.95341516"
1646,"0.0,0.0313531,0.0,0.037940487,0.0,0.0,0.0,0.5015396"
1647,"0.0,0.032769784,0.0,0.036691897,0.0,0.0,0.0,0.6867649"
1648,"0.0,0.035748184,0.0,0.03490617,0.0,0.0,0.0,1.0794208"
1649,"0.0,0.037433393,0.0,0.03423847,0.0,0.0,0.0,1.3357909"
1650,"0.0,0.035206344,0.0,0.035050243,0.0,0.0,0.0,0.9905326"
1651,"0.0,0.034135897,0.0,0.036021326,0.0,0.0,0.0,0.84588623"
1652,"0.0,0.034137264,0.0,0.036474742,0.0,0.0,0.0,0.901078"
1653,"0.0,0.03660119,0.0,0.034438867,0.0,0.0,0.0,1.1791755"
1654,"0.0,0.034143783,0.0,0.03590586,0.0,0.0,0.0,0.8541881"
1655,"0.0,0.03125566,0.0,0.03753038,0.0,0.0,0.0,0.46623883"
1656,"0.0,0.033252314,0.0,0.036456585,0.0,0.0,0.0,0.7488814"
1657,"0.0,0.034252945,0.0,0.0365174,0.0,0.0,0.0,0.9014282"
1658,"0.0,0.03479208,0.0,0.03522849,0.0,0.0,0.0,0.9306165"
1659,"0.0,0.034403726,0.0,0.03559535,0.0,0.0,0.0,0.8747146"
1660,"0.0,0.035647422,0.0,0.03484636,0.0,0.0,0.0,1.0470235"
1661,"0.0,0.035574537,0.0,0.03511662,0.0,0.0,0.0,1.0261304"
1662,"0.0,0.03438814,0.0,0.03570566,0.0,0.0,0.0,0.86835635"
1663,"0.0,0.03680877,0.0,0.03452876,0.0,0.0,0.0,1.1932504"
1664,"0.0,0.034556214,0.0,0.035703704,0.0,0.0,0.0,0.89286286"
1665,"0.0,0.029269803,0.0,0.039849628,0.0,0.0,0.0,0.25367948"
1666,"0.0,0.033142842,0.0,0.03662616,0.0,0.0,0.0,0.7150495"
1667,"0.0,0.031699736,0.0,0.038209457,0.0,0.0,0.0,0.5574841"
1668,"0.0,0.031497683,0.0,0.03818728,0.0,0.0,0.0,0.5393096"
1669,"0.0,0.032756492,0.0,0.036894564,0.0,0.0,0.0,0.6888473"
1670,"0.0,0.0338743,0.0,0.035875577,0.0,0.0,0.0,0.83146656"
1671,"0.0,0.03358266,0.0,0.036346156,0.0,0.0,0.0,0.791669"
1672,"0.0,0.035361446,0.0,0.03477179,0.0,0.0,0.0,1.0314167"
1673,"0.0,0.036166877,0.0,0.034649644,0.0,0.0,0.0,1.147726"
1674,"0.0,0.037284914,0.0,0.034257066,0.0,0.0,0.0,1.2848017"
1675,"0.0,0.03415135,0.0,0.035638828,0.0,0.0,0.0,0.83390164"
1676,"0.0,0.034571733,0.0,0.035175804,0.0,0.0,0.0,0.89088917"
1677,"0.0,0.032143526,0.0,0.037321813,0.0,0.0,0.0,0.59685194"
1678,"0.0,0.035473164,0.0,0.03496812,0.0,0.0,0.0,1.0324516"
1679,"0.0,0.030247811,0.0,0.03885693,0.0,0.0,0.0,0.37346706"
